Date,Ticker,Open,High,Low,Close,Volume
2021-02-03 00:00:00-05:00,AAPL,132.155861,132.165605,130.0629448,130.3841858,89880900
2021-02-04 00:00:00-05:00,AAPL,132.6815855,133.7523744,131.0169752,133.7426453,84183100
2021-02-05 00:00:00-05:00,AAPL,133.9034994,133.9717351,132.4508824,133.3282928,75693800
2021-02-08 00:00:00-05:00,AAPL,132.6165798,133.5232509,131.5344325,133.4745026,71297200
2021-02-09 00:00:00-05:00,AAPL,133.1918162,134.4202088,132.4411483,132.5971222,76774200
2021-02-10 00:00:00-05:00,AAPL,133.0552748,133.5524868,131.0274669,131.99263,73046600
2021-02-11 00:00:00-05:00,AAPL,132.4898645,132.9675743,130.4133226,131.7391968,64280000
2021-02-12 00:00:00-05:00,AAPL,130.9787653,132.1291485,130.3353231,131.9731598,60145100
2021-02-16 00:00:00-05:00,AAPL,132.090128,132.5970688,129.4578677,129.8478394,80576300
2021-02-17 00:00:00-05:00,AAPL,127.9565162,128.902177,126.2211833,127.5568008,97918500
2021-02-18 00:00:00-05:00,AAPL,125.9579805,126.737909,124.2129035,126.4551926,96856700
2021-02-19 00:00:00-05:00,AAPL,126.9718783,127.4300857,125.56801,126.6111526,87668800
2021-02-22 00:00:00-05:00,AAPL,124.7978219,126.4649192,122.4483002,122.8382645,103916400
2021-02-23 00:00:00-05:00,AAPL,120.6544717,123.5304439,115.4192194,122.7017746,158273000
2021-02-24 00:00:00-05:00,AAPL,121.8048666,122.4093041,119.1628699,122.2045746,111039900
2021-02-25 00:00:00-05:00,AAPL,121.5514039,123.2867372,117.5152896,117.9539948,148199500
2021-02-26 00:00:00-05:00,AAPL,119.5138448,121.7171367,118.1587246,118.2172241,164560400
2021-03-01 00:00:00-05:00,AAPL,120.6447412,124.7198528,119.7088314,124.5833664,116307900
2021-03-02 00:00:00-05:00,AAPL,125.1878067,125.4900255,121.8731216,121.9803619,102260900
2021-03-03 00:00:00-05:00,AAPL,121.6781253,122.5555429,118.7826506,118.9971313,112966300
2021-03-04 00:00:00-05:00,AAPL,118.6949297,120.4985062,115.6434735,117.1155777,178155000
2021-03-05 00:00:00-05:00,AAPL,117.9442455,118.8801552,114.6198092,118.3731995,153766600
2021-03-08 00:00:00-05:00,AAPL,117.8954867,117.9637299,113.2939251,113.4401627,154376600
2021-03-09 00:00:00-05:00,AAPL,116.0431621,118.9971287,115.8091866,118.0514679,129525800
2021-03-10 00:00:00-05:00,AAPL,118.6364429,119.1043941,116.4526457,116.9693527,111943300
2021-03-11 00:00:00-05:00,AAPL,119.4650984,120.1182843,118.2172187,118.8996506,103026500
2021-03-12 00:00:00-05:00,AAPL,117.3787999,118.129475,116.1699173,117.9929886,88105100
2021-03-15 00:00:00-04:00,AAPL,118.3634462,120.8884514,117.398283,120.8787003,92403800
2021-03-16 00:00:00-04:00,AAPL,122.5458026,124.0276654,121.5903979,122.4190674,115227900
2021-03-17 00:00:00-04:00,AAPL,120.9372191,122.7017984,119.2701215,121.6294022,111932600
2021-03-18 00:00:00-04:00,AAPL,119.7965689,120.089044,117.3008094,117.5055389,121229700
2021-03-19 00:00:00-04:00,AAPL,116.8913498,118.3829563,116.676869,116.9790878,185549500
2021-03-22 00:00:00-04:00,AAPL,117.3105643,120.7617361,117.2423211,120.2937775,111912300
2021-03-23 00:00:00-04:00,AAPL,120.2352882,121.1224498,119.0751465,119.4651108,95467100
2021-03-24 00:00:00-04:00,AAPL,119.73806,119.8160543,117.0570661,117.076561,88530500
2021-03-25 00:00:00-04:00,AAPL,116.5403856,118.6071912,116.0139349,117.5640335,98844700
2021-03-26 00:00:00-04:00,AAPL,117.3300517,118.4317013,115.9359344,118.1684723,94071200
2021-03-29 00:00:00-04:00,AAPL,118.5974415,119.5041054,117.7005289,118.3439636,80819200
2021-03-30 00:00:00-04:00,AAPL,117.0960641,117.378788,115.8774305,116.8913345,85671900
2021-03-31 00:00:00-04:00,AAPL,118.5974236,120.4204947,118.1099701,119.084877,118323800
2021-04-01 00:00:00-04:00,AAPL,120.5569935,121.0639418,119.4163467,119.9135513,75089100
2021-04-05 00:00:00-04:00,AAPL,120.7617313,122.9942692,119.9818028,122.7407913,88651200
2021-04-06 00:00:00-04:00,AAPL,123.3257308,123.9399195,122.4970614,123.0430069,80171300
2021-04-07 00:00:00-04:00,AAPL,122.672548,124.7101,121.9998598,124.6906052,83466700
2021-04-08 00:00:00-04:00,AAPL,125.7142449,127.1181132,125.295042,127.0888672,88844600
2021-04-09 00:00:00-04:00,AAPL,126.5429139,129.7016026,126.2211929,129.6626129,106686700
2021-04-12 00:00:00-04:00,AAPL,129.1946954,129.5164165,127.3521216,127.9468155,91420000
2021-04-13 00:00:00-04:00,AAPL,129.1166619,131.2809562,128.6194499,131.0567169,91266500
2021-04-14 00:00:00-04:00,AAPL,131.5539475,131.6124396,128.3562539,128.7169647,87222800
2021-04-15 00:00:00-04:00,AAPL,130.4620703,131.6124535,130.2865793,131.125,89347100
2021-04-16 00:00:00-04:00,AAPL,130.9300044,131.2907152,129.9355952,130.7935181,84922400
2021-04-19 00:00:00-04:00,AAPL,130.1598234,132.0706476,129.994091,131.4564514,94264200
2021-04-20 00:00:00-04:00,AAPL,131.6319119,132.1291089,128.5024547,129.7698364,94812300
2021-04-21 00:00:00-04:00,AAPL,129.0386769,130.3937969,128.005278,130.1500702,68847100
2021-04-22 00:00:00-04:00,AAPL,129.7016,130.7837472,128.112512,128.6292114,84566500
2021-04-23 00:00:00-04:00,AAPL,128.8436761,131.7293916,128.8436761,130.9494781,78657500
2021-04-26 00:00:00-04:00,AAPL,131.4466874,131.6709118,130.2085515,131.339447,66905100
2021-04-27 00:00:00-04:00,AAPL,131.6221989,132.0121706,130.7447884,131.0177612,66015800
2021-04-28 00:00:00-04:00,AAPL,130.9397357,131.6319261,129.7406044,130.2280579,107760100
2021-04-29 00:00:00-04:00,AAPL,133.0455933,133.6305436,129.126462,130.1306152,151101000
2021-04-30 00:00:00-04:00,AAPL,128.4732173,130.2085502,127.7810418,128.1612549,109839500
2021-05-03 00:00:00-04:00,AAPL,128.7267036,130.7057784,128.5219815,129.2141571,75135100
2021-05-04 00:00:00-04:00,AAPL,127.8980386,128.1905137,123.5207013,124.6418457,137564700
2021-05-05 00:00:00-04:00,AAPL,125.957986,127.1766198,124.7588546,124.8855972,84000900
2021-05-06 00:00:00-04:00,AAPL,124.6808296,126.4941569,123.9398984,126.4844131,78128300
2021-05-07 00:00:00-04:00,AAPL,127.7832715,128.183651,126.4453701,127.1582718,78973300
2021-05-10 00:00:00-04:00,AAPL,126.3769971,126.5039402,123.8379279,123.8769913,88071200
2021-05-11 00:00:00-04:00,AAPL,120.6055101,123.3105859,119.892616,122.9590302,126142800
2021-05-12 00:00:00-04:00,AAPL,120.5078633,121.7187992,119.3848145,119.8926239,112172300
2021-05-13 00:00:00-04:00,AAPL,121.6602177,123.1934213,121.3477178,122.0410767,105861300
2021-05-14 00:00:00-04:00,AAPL,123.2910715,124.8926341,122.9004448,124.462944,81918000
2021-05-17 00:00:00-04:00,AAPL,123.8476976,123.9551201,122.2363674,123.310585,74244600
2021-05-18 00:00:00-04:00,AAPL,123.593811,124.0137334,121.85553,121.9238892,63342900
2021-05-19 00:00:00-04:00,AAPL,120.2734915,121.9922368,119.9805196,121.7676315,92612000
2021-05-20 00:00:00-04:00,AAPL,122.2949575,124.7265967,122.1679996,124.3262024,76857100
2021-05-21 00:00:00-04:00,AAPL,124.8242492,125.0000308,122.2754199,122.4902649,79295400
2021-05-24 00:00:00-04:00,AAPL,123.0567047,124.9414716,122.9883456,124.1211548,63092900
2021-05-25 00:00:00-04:00,AAPL,124.8242707,125.3125596,123.3594264,123.9258347,72009500
2021-05-26 00:00:00-04:00,AAPL,123.9844138,124.4043361,123.457069,123.8769913,56575900
2021-05-27 00:00:00-04:00,AAPL,123.4766123,124.6484848,122.1484862,122.3437958,94625600
2021-05-28 00:00:00-04:00,AAPL,122.6270214,122.8516342,121.6309304,121.6895218,71311100
2021-06-01 00:00:00-04:00,AAPL,122.1484789,122.4121476,121.0351979,121.3672256,67637100
2021-06-02 00:00:00-04:00,AAPL,121.3672417,122.3047413,121.1426364,122.1289597,59278900
2021-06-03 00:00:00-04:00,AAPL,121.7578504,121.9238643,120.2441751,120.6445694,76229200
2021-06-04 00:00:00-04:00,AAPL,121.1621623,123.2031827,120.9473173,122.9395065,75169300
2021-06-07 00:00:00-04:00,AAPL,123.2129256,123.3594115,121.904335,122.9492569,71057600
2021-06-08 00:00:00-04:00,AAPL,123.6328512,125.4492661,123.2519923,123.7695694,74403800
2021-06-09 00:00:00-04:00,AAPL,124.2285632,124.7559081,123.5547324,124.1504364,56877900
2021-06-10 00:00:00-04:00,AAPL,124.0430187,125.1856029,122.9883364,123.1543503,71186400
2021-06-11 00:00:00-04:00,AAPL,123.5644989,124.4531747,123.1445766,124.3652802,53522400
2021-06-14 00:00:00-04:00,AAPL,124.8242823,127.4805274,124.0918601,127.421936,96906500
2021-06-15 00:00:00-04:00,AAPL,126.8945878,127.5391229,126.3574752,126.6016159,62746300
2021-06-16 00:00:00-04:00,AAPL,127.3145002,127.8223171,125.4492764,127.0996552,91815000
2021-06-17 00:00:00-04:00,AAPL,126.757852,129.4433996,126.6113586,128.7012024,96721700
2021-06-18 00:00:00-04:00,AAPL,127.6464997,128.4277378,127.1875141,127.402359,108953300
2021-06-21 00:00:00-04:00,AAPL,127.2461389,129.306687,126.181689,129.1992645,79663300
2021-06-22 00:00:00-04:00,AAPL,129.0332722,130.937567,128.5352155,130.8399048,74783600
2021-06-23 00:00:00-04:00,AAPL,130.6348338,131.1719465,130.1074815,130.5664673,60214200
2021-06-24 00:00:00-04:00,AAPL,131.2988677,131.484417,129.814488,130.2832489,68711000
2021-06-25 00:00:00-04:00,AAPL,130.3320984,130.7520133,129.6973235,129.9902954,70783700
2021-06-28 00:00:00-04:00,AAPL,130.2832683,132.0801406,130.2246769,131.6211548,62111300
2021-06-29 00:00:00-04:00,AAPL,131.6406715,133.291065,131.2012212,133.1348114,64556100
2021-06-30 00:00:00-04:00,AAPL,132.9785832,134.1895267,132.6856113,133.7500763,63261400
2021-07-01 00:00:00-04:00,AAPL,133.3985152,134.1114021,132.578191,134.0528107,52485800
2021-07-02 00:00:00-04:00,AAPL,134.6680165,136.7188045,134.521538,136.6797485,78852600
2021-07-06 00:00:00-04:00,AAPL,136.7871576,139.7949578,136.7871576,138.691452,108181800
2021-07-07 00:00:00-04:00,AAPL,140.1758282,141.494194,139.316463,141.1817017,104911600
2021-07-08 00:00:00-04:00,AAPL,138.2617756,140.6836474,137.3730998,139.8828735,105575500
2021-07-09 00:00:00-04:00,AAPL,139.4043563,142.2363828,139.3066941,141.7090454,99890800
2021-07-12 00:00:00-04:00,AAPL,142.7832406,142.8906631,140.6250304,141.1133118,76299700
2021-07-13 00:00:00-04:00,AAPL,140.6543415,144.0039598,140.2637224,142.2266083,100827100
2021-07-14 00:00:00-04:00,AAPL,144.6289636,146.0645122,144.2187941,145.6543427,127050800
2021-07-15 00:00:00-04:00,AAPL,145.7422584,146.4844409,143.6426391,145.000061,106820300
2021-07-16 00:00:00-04:00,AAPL,144.9805069,146.2500265,142.4609733,142.9590149,93251400
2021-07-19 00:00:00-04:00,AAPL,140.3809394,140.6934467,138.3496864,139.1114044,121434600
2021-07-20 00:00:00-04:00,AAPL,140.0976986,143.6523864,139.6094172,142.7246399,96350000
2021-07-21 00:00:00-04:00,AAPL,142.1192065,142.7051502,141.2403058,141.9922485,74993500
2021-07-22 00:00:00-04:00,AAPL,142.5196217,144.7266489,142.3926637,143.3594666,77338200
2021-07-23 00:00:00-04:00,AAPL,144.0918477,145.2344244,143.4766083,145.0781708,71447400
2021-07-26 00:00:00-04:00,AAPL,144.795027,146.3184632,144.2383788,145.4981537,72434100
2021-07-27 00:00:00-04:00,AAPL,145.625053,145.712955,142.1387312,143.3301392,104818600
2021-07-28 00:00:00-04:00,AAPL,141.4160784,143.5254579,139.1992763,141.5820923,118931200
2021-07-29 00:00:00-04:00,AAPL,141.2988766,143.115284,141.1914541,142.2266083,56699500
2021-07-30 00:00:00-04:00,AAPL,140.9961432,142.9004377,140.7324671,142.441452,70440600
2021-08-02 00:00:00-04:00,AAPL,142.9297299,143.5058984,141.8457447,142.1094208,62880000
2021-08-03 00:00:00-04:00,AAPL,142.3925902,144.5703207,141.777351,143.9062653,64786600
2021-08-04 00:00:00-04:00,AAPL,143.8184277,144.3262297,142.851625,143.5059204,56368300
2021-08-05 00:00:00-04:00,AAPL,143.535246,144.3750909,142.7442322,143.6133728,46397700
2021-08-06 00:00:00-04:00,AAPL,143.134103,143.8773973,142.4299231,142.9287109,54126800
2021-08-09 00:00:00-04:00,AAPL,142.98739,143.4764029,142.3223395,142.8798065,48908700
2021-08-10 00:00:00-04:00,AAPL,143.2221426,144.4642399,142.1071934,142.4006042,69023100
2021-08-11 00:00:00-04:00,AAPL,142.840704,143.4959797,142.3321263,142.6548767,48493500
2021-08-12 00:00:00-04:00,AAPL,142.977649,145.7748044,142.6353338,145.6183167,72282600
2021-08-13 00:00:00-04:00,AAPL,145.6965365,146.15621,145.0119213,145.8236847,59375000
2021-08-16 00:00:00-04:00,AAPL,145.276007,147.8677854,143.2515005,147.7993164,103296000
2021-08-17 00:00:00-04:00,AAPL,146.9288545,148.3469893,145.8139053,146.88974,92229700
2021-08-18 00:00:00-04:00,AAPL,146.5083023,147.4080845,142.9384983,143.1438904,86326000
2021-08-19 00:00:00-04:00,AAPL,141.8431083,144.7478467,141.3247557,143.4764099,86960300
2021-08-20 00:00:00-04:00,AAPL,144.2001658,145.236871,143.554665,144.9336853,60549600
2021-08-23 00:00:00-04:00,AAPL,145.0510578,146.8897517,144.6402886,146.4203033,60131800
2021-08-24 00:00:00-04:00,AAPL,146.1660127,147.5450333,145.8726019,146.3322754,48606400
2021-08-25 00:00:00-04:00,AAPL,146.5180799,147.0168827,144.5522529,145.0999451,58991300
2021-08-26 00:00:00-04:00,AAPL,145.0901567,145.8432259,144.2686035,144.2979431,48597200
2021-08-27 00:00:00-04:00,AAPL,144.2392869,145.4813842,143.6035759,145.3346863,55802400
2021-08-30 00:00:00-04:00,AAPL,145.7258633,150.1172051,145.3444338,149.7553253,90956700
2021-08-31 00:00:00-04:00,AAPL,149.3054615,149.4423846,147.9655557,148.4936981,86453100
2021-09-01 00:00:00-04:00,AAPL,149.4717432,151.5744936,148.992505,149.1587677,80313700
2021-09-02 00:00:00-04:00,AAPL,150.4888485,151.3201766,149.0511492,150.2736816,71115500
2021-09-03 00:00:00-04:00,AAPL,150.3812814,151.2321742,149.7260057,150.9094238,57808700
2021-09-07 00:00:00-04:00,AAPL,151.5647116,153.8043849,150.9974546,153.2469177,82278300
2021-09-08 00:00:00-04:00,AAPL,153.5305646,153.5892438,150.5964857,151.7016602,74420200
2021-09-09 00:00:00-04:00,AAPL,152.0732739,152.6796453,150.5671055,150.6844788,57305700
2021-09-10 00:00:00-04:00,AAPL,151.5940605,152.0635089,145.4324925,145.6965637,140893200
2021-09-13 00:00:00-04:00,AAPL,147.3200792,148.0927133,145.4813853,146.2638092,102404300
2021-09-14 00:00:00-04:00,AAPL,147.0462435,147.7504236,143.681831,144.8652344,109296300
2021-09-15 00:00:00-04:00,AAPL,145.2955603,146.1562281,143.1536807,145.7552338,83281300
2021-09-16 00:00:00-04:00,AAPL,145.1782076,145.6965603,143.9850145,145.5205078,68034100
2021-09-17 00:00:00-04:00,AAPL,145.549825,145.549825,142.5570531,142.8504639,129868800
2021-09-20 00:00:00-04:00,AAPL,140.6401447,141.6572852,138.1657401,139.7990417,123478900
2021-09-21 00:00:00-04:00,AAPL,140.7672876,141.4225782,139.6425635,140.2782745,75834000
2021-09-22 00:00:00-04:00,AAPL,141.2758505,143.2123378,140.542331,142.6450958,76404300
2021-09-23 00:00:00-04:00,AAPL,143.427509,143.8480679,142.4397081,143.6035614,64838200
2021-09-24 00:00:00-04:00,AAPL,142.4592667,144.2294914,142.3614582,143.6915741,53477900
2021-09-27 00:00:00-04:00,AAPL,142.2734678,142.752706,140.6597306,142.1756592,74150700
2021-09-28 00:00:00-04:00,AAPL,140.102223,141.569262,138.5765048,138.7916718,108972300
2021-09-29 00:00:00-04:00,AAPL,139.3393925,141.2758802,138.9090586,139.6914825,74602000
2021-09-30 00:00:00-04:00,AAPL,140.5032414,141.2074214,138.1755343,138.3907013,89056700
2021-10-01 00:00:00-04:00,AAPL,138.7818767,139.7794673,136.0531908,139.5153961,94639600
2021-10-04 00:00:00-04:00,AAPL,138.6449581,139.0850817,135.231657,136.0825348,98322000
2021-10-05 00:00:00-04:00,AAPL,136.4248797,139.1144517,136.2977315,138.0092773,80861100
2021-10-06 00:00:00-04:00,AAPL,136.405295,139.0263976,135.3294604,138.8796997,83221100
2021-10-07 00:00:00-04:00,AAPL,139.9164004,141.0509141,139.5838751,140.1413422,61732700
2021-10-08 00:00:00-04:00,AAPL,140.8650924,141.0117904,139.4273929,139.7599182,58773200
2021-10-11 00:00:00-04:00,AAPL,139.1437476,141.6279268,138.6938491,139.671875,64452200
2021-10-12 00:00:00-04:00,AAPL,140.0826884,140.1022531,137.9408087,138.4004822,73035900
2021-10-13 00:00:00-04:00,AAPL,138.1363948,138.2928676,136.1412134,137.8136444,78762700
2021-10-14 00:00:00-04:00,AAPL,138.9872762,140.7183865,138.4004547,140.6010132,69907100
2021-10-15 00:00:00-04:00,AAPL,140.6108226,141.715982,140.3565263,141.6573029,67940300
2021-10-18 00:00:00-04:00,AAPL,140.2978254,143.6133329,140.0142044,143.3297119,85589200
2021-10-19 00:00:00-04:00,AAPL,143.7796496,145.8921901,143.3297658,145.4911957,76378900
2021-10-20 00:00:00-04:00,AAPL,145.4324714,146.4594017,144.8652145,145.9801636,58418800
2021-10-21 00:00:00-04:00,AAPL,145.5400521,146.3518155,144.6207052,146.1953278,61421000
2021-10-22 00:00:00-04:00,AAPL,146.4007097,146.8799329,145.3737794,145.4226837,58883400
2021-10-25 00:00:00-04:00,AAPL,145.412909,146.0877494,144.3762038,145.3737946,50720600
2021-10-26 00:00:00-04:00,AAPL,146.048639,147.5254531,145.7356635,146.0388641,60893400
2021-10-27 00:00:00-04:00,AAPL,146.0779658,146.4398306,145.2270879,145.5791779,56094900
2021-10-28 00:00:00-04:00,AAPL,146.5278512,149.8042291,146.4300426,149.2174225,100077900
2021-10-29 00:00:00-04:00,AAPL,143.9849769,146.6452086,143.1927783,146.5082855,124953200
2021-11-01 00:00:00-04:00,AAPL,145.7161072,146.4104973,144.5522538,145.6867676,74588300
2021-11-02 00:00:00-04:00,AAPL,145.3933792,148.2394391,145.3835894,146.7234955,69122000
2021-11-03 00:00:00-04:00,AAPL,147.0853439,148.6306269,146.5278768,148.1611786,54511500
2021-11-04 00:00:00-04:00,AAPL,148.2491937,149.0805069,147.3298468,147.6428223,60394600
2021-11-05 00:00:00-04:00,AAPL,148.7691896,149.0728178,146.976788,148.1717224,65463900
2021-11-08 00:00:00-05:00,AAPL,148.2990702,148.4557864,147.0747532,147.348999,55020900
2021-11-09 00:00:00-05:00,AAPL,147.1138824,148.3186057,146.9767595,147.7113495,56787900
2021-11-10 00:00:00-05:00,AAPL,146.9375798,147.0453203,144.8121681,144.880722,65187100
2021-11-11 00:00:00-05:00,AAPL,145.8994028,146.3597322,144.6456885,144.8317871,41000000
2021-11-12 00:00:00-05:00,AAPL,145.3802586,147.3097829,144.4497808,146.9082184,63804000
2021-11-15 00:00:00-05:00,AAPL,147.2803922,148.7593763,146.3597037,146.9179993,59222800
2021-11-16 00:00:00-05:00,AAPL,146.8592579,148.3774138,146.2715798,147.8974762,59256200
2021-11-17 00:00:00-05:00,AAPL,147.8974895,151.8153037,147.8877003,150.3363342,88807000
2021-11-18 00:00:00-05:00,AAPL,150.5517675,155.4098473,149.9053248,154.6262817,137827700
2021-11-19 00:00:00-05:00,AAPL,154.4108123,157.7115802,153.3138294,157.251236,117305600
2021-11-22 00:00:00-05:00,AAPL,158.3580368,162.2954442,157.6920156,157.7116089,117467900
2021-11-23 00:00:00-05:00,AAPL,157.8095323,158.4755684,155.7918606,158.0935822,96041900
2021-11-24 00:00:00-05:00,AAPL,157.4471645,158.8086044,156.3599704,158.6127167,69463600
2021-11-26 00:00:00-05:00,AAPL,156.2913745,157.1532832,153.1473227,153.5880737,76959800
2021-11-29 00:00:00-05:00,AAPL,156.0955123,157.878125,155.5274274,156.9476471,88748200
2021-11-30 00:00:00-05:00,AAPL,156.7027607,162.119137,156.6341917,161.903656,174048100
2021-12-01 00:00:00-05:00,AAPL,164.0388625,166.8009285,161.1494778,161.384552,152052500
2021-12-02 00:00:00-05:00,AAPL,155.4784633,160.8262714,154.5577746,160.3953094,136739200
2021-12-03 00:00:00-05:00,AAPL,160.6499717,161.5706604,156.4383186,158.5147552,118023100
2021-12-06 00:00:00-05:00,AAPL,160.9143823,164.4306312,160.9045932,161.923233,107497000
2021-12-07 00:00:00-05:00,AAPL,165.6059683,168.0546016,164.8811675,167.6628113,120405400
2021-12-08 00:00:00-05:00,AAPL,168.5933121,172.3446203,167.192686,171.4826965,116998900
2021-12-09 00:00:00-05:00,AAPL,171.3162034,173.1183941,170.3465391,170.9733887,108923700
2021-12-10 00:00:00-05:00,AAPL,171.6100361,175.9392183,171.1007162,175.7629089,115402700
2021-12-13 00:00:00-05:00,AAPL,177.3985997,178.3878572,171.9234586,172.1291504,153237000
2021-12-14 00:00:00-05:00,AAPL,171.6492186,174.088063,168.6716866,170.7481232,139380400
2021-12-15 00:00:00-05:00,AAPL,171.5121001,175.8119003,168.7696273,175.6160126,131063300
2021-12-16 00:00:00-05:00,AAPL,175.5964252,177.4182094,167.2416879,168.7206573,150185800
2021-12-17 00:00:00-05:00,AAPL,166.438512,169.9057855,166.2034528,167.6236572,195432700
2021-12-20 00:00:00-05:00,AAPL,164.8224397,167.0751858,164.0192955,166.2622375,107499100
2021-12-21 00:00:00-05:00,AAPL,168.0350124,169.6413153,165.6451438,169.4356384,91185900
2021-12-22 00:00:00-05:00,AAPL,169.4846193,172.2466852,168.6129063,172.0312042,92135300
2021-12-23 00:00:00-05:00,AAPL,172.2368927,173.2163462,171.6688079,172.6580505,68356600
2021-12-27 00:00:00-05:00,AAPL,173.4513978,176.7129794,173.4318195,176.6248322,74919600
2021-12-28 00:00:00-05:00,AAPL,176.4583205,177.6042791,174.8618067,175.6061859,79144300
2021-12-29 00:00:00-05:00,AAPL,175.6453908,176.9186833,174.4798388,175.6943665,62348900
2021-12-30 00:00:00-05:00,AAPL,175.7825302,176.8599351,174.4308795,174.53862,59773000
2021-12-31 00:00:00-05:00,AAPL,174.4308749,175.5474513,173.6179267,173.9215698,64062300
2022-01-03 00:00:00-05:00,AAPL,174.1762014,179.1224441,174.0586717,178.2703094,104487900
2022-01-04 00:00:00-05:00,AAPL,178.8776349,179.1812631,175.4397428,176.0078278,99310400
2022-01-05 00:00:00-05:00,AAPL,175.919612,176.4681035,171.0517278,171.3259735,94537600
2022-01-06 00:00:00-05:00,AAPL,169.1516332,171.6982185,168.1134148,168.4660187,96904000
2022-01-07 00:00:00-05:00,AAPL,169.3377304,170.5620473,167.5159461,168.6325226,86709100
2022-01-10 00:00:00-05:00,AAPL,165.6059986,168.9557278,164.7146924,168.6520996,106765600
2022-01-11 00:00:00-05:00,AAPL,168.7794106,171.5806329,167.3102306,171.4826965,76138300
2022-01-12 00:00:00-05:00,AAPL,172.5013205,173.5395387,171.2280431,171.9234467,74805200
